AccountID,AccountName,Region,ClusterName,ClusterVersion,InstanceID,Current_AMI_ID,Current_AMI_Publication_Date,AMI_Age(in days),OS_Version,InstanceType,NodeState,NodeUptime,Latest_AMI_ID,New_AMI_Publication_Date,PatchPendingStatus,NodeReadinessStatus,Cluster_Compliance
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0c49974079809a7ef,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 18 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-04eb3efad464ba4cd,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 18 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0dcc12492509eeeae,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 18 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-02cf33b28ed7d1ecd,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 18 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0db85ea1e645e5414,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m5.4xlarge,running,63 days 10 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-07726ddecc165995a,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 18 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0a0b918aa6e736b77,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 16 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0cf8fa001d369867f,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 16 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-03e8321cac5aa48cc,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m5.8xlarge,running,63 days 15 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0014f337110a47e7c,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m5a.4xlarge,running,58 days 14 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0bed36be34bb0d8db,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,r6i.large,running,9 days 19 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-09a74140af910e65e,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 18 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0f39f32f588d1a7c8,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m7i-flex.2xlarge,running,63 days 18 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0143ae4a2cece3e2d,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m5.8xlarge,running,63 days 15 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-015573ceb6a0df6b8,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m6a.xlarge,running,0 days 0 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-07ae55239f2647cfa,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,r6i.large,running,0 days 8 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-084f57d613d151640,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,58 days 14 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0f18125ff25c0f670,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,r6i.large,running,0 days 1 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-036b7c3e4ab40fe7c,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,r4.large,running,1 days 19 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0a9fe08cade96e703,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m5a.4xlarge,running,0 days 14 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0b903c97c060aed74,ami-02382489c95ee1382,2025-11-20,84,Amazon Linux 2023,m5a.xlarge,running,0 days 9 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-0fe1b3a0d0092cfe1,ami-0341c526b47eb5b86,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,65 days 13 hours,ami-06166778931250224,2026-02-10,1,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-08840d6cfa90d3345,ami-0341c526b47eb5b86,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,65 days 13 hours,ami-06166778931250224,2026-02-10,1,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-006121f9207d5c5db,ami-0341c526b47eb5b86,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,3 days 6 hours,ami-06166778931250224,2026-02-10,1,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-00a29c4237029737d,ami-0341c526b47eb5b86,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,3 days 6 hours,ami-06166778931250224,2026-02-10,1,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-003a30e14b245642d,ami-0341c526b47eb5b86,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,5 days 17 hours,ami-06166778931250224,2026-02-10,1,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-0a2144f6135db1b88,ami-0341c526b47eb5b86,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,5 days 17 hours,ami-06166778931250224,2026-02-10,1,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-097d3b7087c8ca570,ami-0341c526b47eb5b86,2025-11-20,84,Amazon Linux 2023,m5.2xlarge,running,16 days 4 hours,ami-06166778931250224,2026-02-10,1,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0c9427a072ead87fa,ami-0099aec4d692cdf66,2025-10-08,128,Amazon Linux 2023,m5.2xlarge,running,114 days 6 hours,ami-09587d1f61083936d,2026-02-10,1,N/A,1
