AccountID,AccountName,Region,ClusterName,ClusterVersion,InstanceID,Current_AMI_ID,Current_AMI_Publication_Date,AMI_Age(in days),OS_Version,InstanceType,NodeState,NodeUptime,Latest_AMI_ID,New_AMI_Publication_Date,PatchPendingStatus,NodeReadinessStatus,Cluster_Compliance,Audit_Timestamp
983058792752,mmi-sandbox-mmk8s-performance,us-east-2,modmed-perf-global,1.34,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,1,24/02/26
983058792752,mmi-sandbox-mmk8s-performance,us-east-2,modmed-perf-global-b,1.34,i-03217b53c4499c3a8,ami-0341c526b47eb5b86,20/11/25,95,Amazon Linux 2023,m7i-flex.4xlarge,running,83 days 15 hours,ami-06166778931250224,10/02/26,1,N/A,1,24/02/26
983058792752,mmi-sandbox-mmk8s-performance,us-east-2,modmed-perf-global-b,1.34,i-0d2456d390091b9b9,ami-0341c526b47eb5b86,20/11/25,95,Amazon Linux 2023,m7i-flex.4xlarge,running,83 days 15 hours,ami-06166778931250224,10/02/26,1,N/A,1,24/02/26
983058792752,mmi-sandbox-mmk8s-performance,us-east-2,modmed-perf-global-b,1.34,i-06d48e899087c554d,ami-0341c526b47eb5b86,20/11/25,95,Amazon Linux 2023,m7i-flex.4xlarge,running,83 days 15 hours,ami-06166778931250224,10/02/26,1,N/A,1,24/02/26
874823723256,mmi-production-ema-primary,us-east-1,modmed-dbstage-global-eks,1.34,i-0e2cd5cb1b73b9150,ami-09587d1f61083936d,10/02/26,13,Amazon Linux 2023,m7i-flex.2xlarge,running,5 days 2 hours,ami-09587d1f61083936d,10/02/26,0,N/A,1,24/02/26
874823723256,mmi-production-ema-primary,us-east-1,modmed-dbstage-global-eks,1.34,i-055fae84e52b62cc8,ami-09587d1f61083936d,10/02/26,13,Amazon Linux 2023,m7i-flex.2xlarge,running,5 days 3 hours,ami-09587d1f61083936d,10/02/26,0,N/A,1,24/02/26
874823723256,mmi-production-ema-primary,us-east-1,modmed-dbstage-global-eks,1.34,i-06b089ebe8b099d60,ami-09587d1f61083936d,10/02/26,13,Amazon Linux 2023,m5a.4xlarge,running,5 days 1 hours,ami-09587d1f61083936d,10/02/26,0,N/A,1,24/02/26
874823723256,mmi-production-ema-primary,us-east-1,modmed-dbstage-global-eks,1.34,i-0ecc120200d904414,ami-09587d1f61083936d,10/02/26,13,Amazon Linux 2023,m5a.4xlarge,running,4 days 21 hours,ami-09587d1f61083936d,10/02/26,0,N/A,1,24/02/26
874823723256,mmi-production-ema-primary,us-east-1,modmed-dbstage-global-eks,1.34,i-02786ad35fa3b65c2,ami-09587d1f61083936d,10/02/26,13,Amazon Linux 2023,m6a.xlarge,running,2 days 16 hours,ami-09587d1f61083936d,10/02/26,0,N/A,1,24/02/26
874823723256,mmi-production-ema-primary,us-east-1,modmed-dbstage-global-eks,1.34,i-056309d9803f471ae,ami-09587d1f61083936d,10/02/26,13,Amazon Linux 2023,m5a.2xlarge,running,0 days 18 hours,ami-09587d1f61083936d,10/02/26,0,N/A,1,24/02/26
